epoch, batch, loss, loss_e, e_mae, e/N_mae
    7,    28,         0.041076,         0.041076,           5.7006,          0.17814
    7,    29,         0.012822,         0.012822,           2.9509,         0.092215
    7,    30,         0.011883,         0.011883,           3.0139,         0.094183
    7,    31,         0.019318,         0.019318,           4.3403,          0.13563
    7,    32,        0.0019826,        0.0019826,           1.2604,         0.039387
    7,    33,        0.0041559,        0.0041559,           1.7868,         0.055839
    7,    34,        0.0051582,        0.0051582,           2.1738,         0.067932
    7,    35,        0.0064174,        0.0064174,           2.0078,         0.062742
    7,    36,        0.0051316,        0.0051316,            1.563,         0.048843
    7,    37,        0.0026125,        0.0026125,           1.4451,          0.04516
    7,    38,         0.023157,         0.023157,           4.4528,          0.13915
    7,    39,          0.01508,          0.01508,           3.5632,          0.11135
    7,    40,         0.011611,         0.011611,            2.991,         0.093469
    7,    41,        0.0045443,        0.0045443,           1.7485,         0.054642
    7,    42,        0.0068849,        0.0068849,           2.0648,         0.064525
    7,    43,         0.011862,         0.011862,            2.886,         0.090188
    7,    44,          0.00811,          0.00811,           2.3482,         0.073383
    7,    45,        0.0013438,        0.0013438,          0.96878,         0.030274
    7,    46,         0.014841,         0.014841,           3.3653,          0.10517
    7,    47,        0.0018646,        0.0018646,           1.2087,         0.037773
    7,    48,        0.0025679,        0.0025679,           1.4431,         0.045097
    7,    49,         0.011795,         0.011795,             2.69,         0.084062
    7,    50,        0.0036972,        0.0036972,           1.5271,         0.047722
    7,    51,        0.0016085,        0.0016085,           1.0016,           0.0313
    7,    52,         0.023392,         0.023392,           4.1657,          0.13018
    7,    53,        0.0030235,        0.0030235,           1.3871,         0.043347
    7,    54,         0.009762,         0.009762,           2.0312,         0.063474
    7,    55,        0.0081631,        0.0081631,            2.118,         0.066188
    7,    56,         0.022562,         0.022562,            3.232,            0.101
    7,    57,         0.023933,         0.023933,           3.9489,           0.1234
    7,    58,         0.027607,         0.027607,           4.1331,          0.12916
    7,    59,          0.01938,          0.01938,           3.4273,           0.1071
    7,    60,         0.043024,         0.043024,           4.6564,          0.14551
    7,    61,         0.014157,         0.014157,           3.2088,          0.10027
    7,    62,         0.032178,         0.032178,           5.2834,          0.16511
    7,    63,        0.0095321,        0.0095321,           2.5625,         0.080079
    7,    64,         0.012438,         0.012438,           3.1197,         0.097489
    7,    65,       0.00054697,       0.00054697,          0.59263,          0.01852
    7,    66,         0.016114,         0.016114,           3.2865,           0.1027
    7,    67,         0.002231,         0.002231,           1.5036,         0.046987
    7,    68,         0.064341,         0.064341,           6.6714,          0.20848
    7,    69,        0.0032565,        0.0032565,           1.7235,          0.05386
    7,    70,        0.0092306,        0.0092306,           2.5236,         0.078864
    7,    71,        0.0089667,        0.0089667,           2.8817,         0.090055
    7,    72,        0.0090212,        0.0090212,            2.747,         0.085844
    7,    73,         0.020253,         0.020253,           4.0725,          0.12727
    7,    74,        0.0033191,        0.0033191,           1.5584,         0.048701
    7,    75,        0.0041638,        0.0041638,             1.78,         0.055625
    7,    76,        0.0039289,        0.0039289,           1.7374,         0.054294
    7,    77,        0.0020578,        0.0020578,           1.4123,         0.044134
    7,    78,        0.0071165,        0.0071165,           2.4076,         0.075236
    7,    79,         0.011998,         0.011998,           2.9947,         0.093585
    7,    80,        0.0052334,        0.0052334,           1.9265,         0.060202
    7,    81,         0.012907,         0.012907,           3.1309,          0.09784
    7,    82,        0.0093009,        0.0093009,           2.5301,         0.079066
    7,    83,         0.005131,         0.005131,           1.8879,         0.058998
    7,    84,         0.030461,         0.030461,           4.3555,          0.13611
    7,    85,         0.020412,         0.020412,           3.8463,           0.1202
    7,    86,        0.0064955,        0.0064955,           2.1784,         0.068074
    7,    87,         0.013757,         0.013757,            2.772,         0.086625
    7,    88,        0.0058264,        0.0058264,            2.368,         0.073999
    7,    89,         0.017896,         0.017896,            3.646,          0.11394
    7,    90,        0.0053464,        0.0053464,           2.2422,          0.07007
    7,    91,        0.0072654,        0.0072654,           2.3201,         0.072504
    7,    92,         0.021162,         0.021162,           2.9672,         0.092726
    7,    93,        0.0057569,        0.0057569,           2.1497,         0.067178
    7,    94,        0.0092238,        0.0092238,           2.3571,         0.073659
    7,    95,          0.02203,          0.02203,           3.5759,          0.11175
